5/5/2013,17:48:36,0
5/5/2013,17:48:37,0
5/5/2013,17:48:37,0
5/5/2013,17:48:37,0
5/5/2013,17:48:38,0
5/5/2013,17:48:38,0
5/5/2013,17:48:39,0
5/5/2013,17:48:39,0
5/5/2013,17:48:40,0
5/5/2013,17:48:40,0
5/5/2013,17:48:45,0
5/5/2013,17:48:45,0
