5/15/2013,16:49:1,5
5/15/2013,16:49:2,5
5/15/2013,16:49:2,5
5/15/2013,16:49:3,5
5/15/2013,16:49:3,5
5/15/2013,16:49:4,5
5/15/2013,16:49:4,5
5/15/2013,16:49:5,5
5/15/2013,16:49:6,5
5/15/2013,16:49:8,5
5/15/2013,16:49:11,5
5/15/2013,16:49:11,5
5/15/2013,16:49:12,5
5/15/2013,16:49:13,5
5/15/2013,16:49:14,5
5/15/2013,16:49:16,5
5/15/2013,16:49:17,5
5/15/2013,16:49:18,5
5/15/2013,16:49:19,5
