12,exit,2013-10-03T22:36:18-0400
12,enter,2013-10-03T22:36:30-0400
12,exit,2013-10-03T22:37:18-0400
12,enter,2013-10-03T22:37:30-0400
12,exit,2013-10-03T22:38:18-0400
12,exit,2013-10-03T22:39:19-0400
