lat,lon,alt,date,device,os,version
39.9985160828,-83.0057220459,226.151184082,2013-03-05 18:18:40,"iPhone4,1",6.1.2,1.1
39.9985160828,-83.0057220459,226.151184082,2013-03-05 18:18:40,"iPhone4,1",6.1.3,1.1
39.9829673767,-83.0089111328,225,2013-03-05 18:31:28,"iPhone4,1",6.1.2,1.1
39.9829673767,-83.0089111328,225,2013-03-05 18:31:28,"iPhone4,1",6.1.3,1.1
39.9967651367,-83.0045700073,226.890335083,2013-03-05 20:37:20,"iPhone4,1",6.1.2,1.1
39.9967651367,-83.0045700073,226.890335083,2013-03-05 20:37:20,"iPhone4,1",6.1.3,1.1
39.9830856323,-83.0066070557,223,2013-03-05 20:58:40,"iPhone4,1",6.1.2,1.1
39.9830856323,-83.0066070557,223,2013-03-05 20:58:40,"iPhone4,1",6.1.3,1.1
39.9741592407,-82.9981460571,241,2013-03-05 23:55:44,"iPhone4,1",6.1.2,1.1
39.9741592407,-82.9981460571,241,2013-03-05 23:55:44,"iPhone4,1",6.1.3,1.1
39.9829978943,-83.0047988892,229.829772949,2013-03-06 02:16:32,"iPhone4,1",6.1.2,1.1
39.9829978943,-83.0047988892,229.829772949,2013-03-06 02:16:32,"iPhone4,1",6.1.3,1.1
39.9792366028,-83.0088348389,226.81262207,2013-03-06 16:59:44,"iPhone4,1",6.1.2,1.1
39.9792366028,-83.0088348389,226.81262207,2013-03-06 16:59:44,"iPhone4,1",6.1.3,1.1
39.9926223755,-83.0146408081,231.096511841,2013-03-06 17:10:24,"iPhone4,1",6.1.2,1.1
39.9926223755,-83.0146408081,231.096511841,2013-03-06 17:10:24,"iPhone4,1",6.1.3,1.1
39.9933280945,-83.0063247681,234.731216431,2013-03-06 17:16:48,"iPhone4,1",6.1.2,1.1
39.9933280945,-83.0063247681,234.731216431,2013-03-06 17:16:48,"iPhone4,1",6.1.3,1.1
39.9833984375,-83.0070495605,229.698455811,2013-03-06 17:25:20,"iPhone4,1",6.1.2,1.1
39.9833984375,-83.0070495605,229.698455811,2013-03-06 17:25:20,"iPhone4,1",6.1.3,1.1
39.977230072,-83.0048217773,232,2013-03-06 22:47:28,"iPhone4,1",6.1.2,1.1
39.977230072,-83.0048217773,232,2013-03-06 22:47:28,"iPhone4,1",6.1.3,1.1
39.9726867676,-83.004119873,229.881713867,2013-03-06 23:17:20,"iPhone4,1",6.1.2,1.1
39.9726867676,-83.004119873,229.881713867,2013-03-06 23:17:20,"iPhone4,1",6.1.3,1.1
39.9800796509,-83.0042724609,231.261199951,2013-03-07 03:44:00,"iPhone4,1",6.1.2,1.1
39.9800796509,-83.0042724609,231.261199951,2013-03-07 03:44:00,"iPhone4,1",6.1.3,1.1
39.983253479,-83.0092773438,227.852615356,2013-03-07 14:47:28,"iPhone4,1",6.1.2,1.1
39.983253479,-83.0092773438,227.852615356,2013-03-07 14:47:28,"iPhone4,1",6.1.3,1.1
39.9867286682,-83.0265350342,229.029312134,2013-03-07 15:04:32,"iPhone4,1",6.1.2,1.1
39.9867286682,-83.0265350342,229.029312134,2013-03-07 15:04:32,"iPhone4,1",6.1.3,1.1
39.98279953,-83.0083465576,226.562545776,2013-03-07 15:17:20,"iPhone4,1",6.1.2,1.1
39.98279953,-83.0083465576,226.562545776,2013-03-07 15:17:20,"iPhone4,1",6.1.3,1.1
39.9837722778,-83.0141677856,227.449981689,2013-03-07 21:47:44,"iPhone4,1",6.1.2,1.1
39.9837722778,-83.0141677856,227.449981689,2013-03-07 21:47:44,"iPhone4,1",6.1.3,1.1
39.985710144,-83.0447921753,232,2013-03-07 21:52:00,"iPhone4,1",6.1.2,1.1
39.985710144,-83.0447921753,232,2013-03-07 21:52:00,"iPhone4,1",6.1.3,1.1
39.9904327393,-83.0262374878,232,2013-03-07 21:58:24,"iPhone4,1",6.1.2,1.1
39.9904327393,-83.0262374878,232,2013-03-07 21:58:24,"iPhone4,1",6.1.3,1.1
40.062915802,-83.0377655029,227.002288818,2013-03-07 22:09:04,"iPhone4,1",6.1.2,1.1
40.062915802,-83.0377655029,227.002288818,2013-03-07 22:09:04,"iPhone4,1",6.1.3,1.1
40.0501937866,-83.02394104,237.160644531,2013-03-07 22:43:12,"iPhone4,1",6.1.2,1.1
40.0501937866,-83.02394104,237.160644531,2013-03-07 22:43:12,"iPhone4,1",6.1.3,1.1
39.990814209,-83.0260314941,232,2013-03-07 22:47:28,"iPhone4,1",6.1.2,1.1
39.990814209,-83.0260314941,232,2013-03-07 22:47:28,"iPhone4,1",6.1.3,1.1
39.9887695312,-83.0432815552,232,2013-03-07 22:53:52,"iPhone4,1",6.1.2,1.1
39.9887695312,-83.0432815552,232,2013-03-07 22:53:52,"iPhone4,1",6.1.3,1.1
39.9743270874,-83.0272369385,232,2013-03-07 22:58:08,"iPhone4,1",6.1.2,1.1
39.9743270874,-83.0272369385,232,2013-03-07 22:58:08,"iPhone4,1",6.1.3,1.1
39.9644126892,-83.0047531128,232,2013-03-07 23:04:32,"iPhone4,1",6.1.2,1.1
39.9644126892,-83.0047531128,232,2013-03-07 23:04:32,"iPhone4,1",6.1.3,1.1
39.9642791748,-82.9830856323,240.250717163,2013-03-07 23:10:56,"iPhone4,1",6.1.2,1.1
39.9642791748,-82.9830856323,240.250717163,2013-03-07 23:10:56,"iPhone4,1",6.1.3,1.1
39.9631843567,-82.9917984009,241,2013-03-07 23:47:12,"iPhone4,1",6.1.2,1.1
39.9631843567,-82.9917984009,241,2013-03-07 23:47:12,"iPhone4,1",6.1.3,1.1
39.9808731079,-83.0005340576,236.965545654,2013-03-07 23:51:28,"iPhone4,1",6.1.2,1.1
39.9808731079,-83.0005340576,236.965545654,2013-03-07 23:51:28,"iPhone4,1",6.1.3,1.1
39.9825935364,-83.0060806274,231.12878418,2013-03-08 14:41:04,"iPhone4,1",6.1.2,1.1
39.9825935364,-83.0060806274,231.12878418,2013-03-08 14:41:04,"iPhone4,1",6.1.3,1.1
39.9853668213,-82.9994659424,241,2013-03-09 00:42:40,"iPhone4,1",6.1.2,1.1
39.9853668213,-82.9994659424,241,2013-03-09 00:42:40,"iPhone4,1",6.1.3,1.1
39.9942703247,-83.0067062378,232,2013-03-09 00:53:20,"iPhone4,1",6.1.2,1.1
39.9942703247,-83.0067062378,232,2013-03-09 00:53:20,"iPhone4,1",6.1.3,1.1
39.988899231,-83.0018539429,234.569885254,2013-03-09 01:50:56,"iPhone4,1",6.1.2,1.1
39.988899231,-83.0018539429,234.569885254,2013-03-09 01:50:56,"iPhone4,1",6.1.3,1.1
39.9821357727,-83.0013504028,232.501251221,2013-03-09 02:03:44,"iPhone4,1",6.1.2,1.1
39.9821357727,-83.0013504028,232.501251221,2013-03-09 02:03:44,"iPhone4,1",6.1.3,1.1
40.0069351196,-83.0549621582,233.983032227,2013-03-09 18:27:12,"iPhone4,1",6.1.2,1.1
40.0069351196,-83.0549621582,233.983032227,2013-03-09 18:27:12,"iPhone4,1",6.1.3,1.1
40.0065422058,-83.0473709106,245.497436523,2013-03-09 19:18:24,"iPhone4,1",6.1.2,1.1
40.0065422058,-83.0473709106,245.497436523,2013-03-09 19:18:24,"iPhone4,1",6.1.3,1.1
39.9930419922,-83.0267868042,236.999893188,2013-03-09 19:52:32,"iPhone4,1",6.1.2,1.1
39.9930419922,-83.0267868042,236.999893188,2013-03-09 19:52:32,"iPhone4,1",6.1.3,1.1
39.9821929932,-83.0015716553,232.25579834,2013-03-09 19:58:56,"iPhone4,1",6.1.2,1.1
39.9821929932,-83.0015716553,232.25579834,2013-03-09 19:58:56,"iPhone4,1",6.1.3,1.1
39.982421875,-83.0010299683,233.252304077,2013-03-09 20:56:32,"iPhone4,1",6.1.2,1.1
39.982421875,-83.0010299683,233.252304077,2013-03-09 20:56:32,"iPhone4,1",6.1.3,1.1
39.9839363098,-83.0183563232,232.713577271,2013-03-09 21:24:16,"iPhone4,1",6.1.2,1.1
39.9839363098,-83.0183563232,232.713577271,2013-03-09 21:24:16,"iPhone4,1",6.1.3,1.1
40.1482543945,-82.9777450562,275.228973389,2013-03-09 21:54:08,"iPhone4,1",6.1.2,1.1
40.1482543945,-82.9777450562,275.228973389,2013-03-09 21:54:08,"iPhone4,1",6.1.3,1.1
40.1395874023,-82.9715881348,277.76159668,2013-03-09 22:02:40,"iPhone4,1",6.1.2,1.1
40.1395874023,-82.9715881348,277.76159668,2013-03-09 22:02:40,"iPhone4,1",6.1.3,1.1
39.9754638672,-83.005065918,278.855072021,2013-03-09 22:13:20,"iPhone4,1",6.1.2,1.1
39.9754638672,-83.005065918,278.855072021,2013-03-09 22:13:20,"iPhone4,1",6.1.3,1.1
39.9596786499,-82.9999008179,242.288116455,2013-03-09 22:24:00,"iPhone4,1",6.1.2,1.1
39.9596786499,-82.9999008179,242.288116455,2013-03-09 22:24:00,"iPhone4,1",6.1.3,1.1
39.9650230408,-82.9966201782,241,2013-03-09 23:51:28,"iPhone4,1",6.1.2,1.1
39.9650230408,-82.9966201782,241,2013-03-09 23:51:28,"iPhone4,1",6.1.3,1.1
39.9821777344,-83.0016098022,232.343460083,2013-03-09 23:55:44,"iPhone4,1",6.1.2,1.1
39.9821777344,-83.0016098022,232.343460083,2013-03-09 23:55:44,"iPhone4,1",6.1.3,1.1
39.9822463989,-83.0010223389,233.067047119,2013-03-10 07:25:52,"iPhone4,1",6.1.2,1.1
39.9822463989,-83.0010223389,233.067047119,2013-03-10 07:25:52,"iPhone4,1",6.1.3,1.1
39.9855117798,-83.0051651001,232.952316284,2013-03-10 16:27:44,"iPhone4,1",6.1.2,1.1
39.9855117798,-83.0051651001,232.952316284,2013-03-10 16:27:44,"iPhone4,1",6.1.3,1.1
39.9907531738,-83.0259780884,223.853515625,2013-03-10 16:34:08,"iPhone4,1",6.1.2,1.1
39.9907531738,-83.0259780884,223.853515625,2013-03-10 16:34:08,"iPhone4,1",6.1.3,1.1
39.9940986633,-83.0055999756,237.084701538,2013-03-10 16:44:48,"iPhone4,1",6.1.2,1.1
39.9940986633,-83.0055999756,237.084701538,2013-03-10 16:44:48,"iPhone4,1",6.1.3,1.1
39.983039856,-83.0046310425,233.410446167,2013-03-10 16:59:44,"iPhone4,1",6.1.2,1.1
39.983039856,-83.0046310425,233.410446167,2013-03-10 16:59:44,"iPhone4,1",6.1.3,1.1
39.9916496277,-83.0239105225,233.107345581,2013-03-10 18:42:08,"iPhone4,1",6.1.2,1.1
39.9916496277,-83.0239105225,233.107345581,2013-03-10 18:42:08,"iPhone4,1",6.1.3,1.1
39.9885177612,-83.0300445557,242.949462891,2013-03-10 18:54:56,"iPhone4,1",6.1.2,1.1
39.9885177612,-83.0300445557,242.949462891,2013-03-10 18:54:56,"iPhone4,1",6.1.3,1.1
39.9875984192,-83.0131759644,232,2013-03-10 19:03:28,"iPhone4,1",6.1.2,1.1
39.9875984192,-83.0131759644,232,2013-03-10 19:03:28,"iPhone4,1",6.1.3,1.1
39.98204422,-83.0012283325,232.201156616,2013-03-10 19:12:00,"iPhone4,1",6.1.2,1.1
39.98204422,-83.0012283325,232.201156616,2013-03-10 19:12:00,"iPhone4,1",6.1.3,1.1
39.9865036011,-83.0054779053,231.784225464,2013-03-10 21:43:28,"iPhone4,1",6.1.2,1.1
39.9865036011,-83.0054779053,231.784225464,2013-03-10 21:43:28,"iPhone4,1",6.1.3,1.1
40.0637664795,-83.0607299805,264.63671875,2013-03-10 21:56:16,"iPhone4,1",6.1.2,1.1
40.0637664795,-83.0607299805,264.63671875,2013-03-10 21:56:16,"iPhone4,1",6.1.3,1.1
40.0728492737,-83.0928649902,270,2013-03-10 22:00:32,"iPhone4,1",6.1.2,1.1
40.0728492737,-83.0928649902,270,2013-03-10 22:00:32,"iPhone4,1",6.1.3,1.1
40.0856895447,-83.0886611938,270,2013-03-10 22:11:12,"iPhone4,1",6.1.2,1.1
40.0856895447,-83.0886611938,270,2013-03-10 22:11:12,"iPhone4,1",6.1.3,1.1
40.0652732849,-83.0924911499,270,2013-03-10 22:43:12,"iPhone4,1",6.1.2,1.1
40.0652732849,-83.0924911499,270,2013-03-10 22:43:12,"iPhone4,1",6.1.3,1.1
40.0542182922,-83.067817688,264.988311768,2013-03-10 22:49:36,"iPhone4,1",6.1.2,1.1
40.0542182922,-83.067817688,264.988311768,2013-03-10 22:49:36,"iPhone4,1",6.1.3,1.1
40.0249061584,-83.0576171875,256.061676025,2013-03-10 22:53:52,"iPhone4,1",6.1.2,1.1
40.0249061584,-83.0576171875,256.061676025,2013-03-10 22:53:52,"iPhone4,1",6.1.3,1.1
40.0201950073,-83.0584182739,257.050994873,2013-03-10 23:04:32,"iPhone4,1",6.1.2,1.1
40.0201950073,-83.0584182739,257.050994873,2013-03-10 23:04:32,"iPhone4,1",6.1.3,1.1
40.029384613,-83.0538101196,258.78326416,2013-03-10 23:32:16,"iPhone4,1",6.1.2,1.1
40.029384613,-83.0538101196,258.78326416,2013-03-10 23:32:16,"iPhone4,1",6.1.3,1.1
40.0317382812,-83.0158462524,237,2013-03-10 23:36:32,"iPhone4,1",6.1.2,1.1
40.0317382812,-83.0158462524,237,2013-03-10 23:36:32,"iPhone4,1",6.1.3,1.1
40.0125312805,-83.0109481812,296,2013-03-11 00:21:20,"iPhone4,1",6.1.2,1.1
40.0125312805,-83.0109481812,296,2013-03-11 00:21:20,"iPhone4,1",6.1.3,1.1
39.9821739197,-83.0014877319,194.926605225,2013-03-11 00:34:08,"iPhone4,1",6.1.2,1.1
39.9821739197,-83.0014877319,194.926605225,2013-03-11 00:34:08,"iPhone4,1",6.1.3,1.1
39.9828147888,-83.0083999634,226.662567139,2013-03-11 14:53:52,"iPhone4,1",6.1.2,1.1
39.9828147888,-83.0083999634,226.662567139,2013-03-11 14:53:52,"iPhone4,1",6.1.3,1.1
39.9811172485,-83.0023345947,231.004852295,2013-03-11 21:05:04,"iPhone4,1",6.1.2,1.1
39.9811172485,-83.0023345947,231.004852295,2013-03-11 21:05:04,"iPhone4,1",6.1.3,1.1
39.9825401306,-83.0083084106,227.678756714,2013-03-12 13:00:48,"iPhone4,1",6.1.2,1.1
39.9825401306,-83.0083084106,227.678756714,2013-03-12 13:00:48,"iPhone4,1",6.1.3,1.1
39.9916381836,-83.0065460205,232,2013-03-12 22:09:04,"iPhone4,1",6.1.2,1.1
39.9916381836,-83.0065460205,232,2013-03-12 22:09:04,"iPhone4,1",6.1.3,1.1
39.9827423096,-83.0045700073,232,2013-03-12 22:17:36,"iPhone4,1",6.1.2,1.1
39.9827423096,-83.0045700073,232,2013-03-12 22:17:36,"iPhone4,1",6.1.3,1.1
39.9747123718,-82.9982070923,229.675415039,2013-03-12 22:56:00,"iPhone4,1",6.1.2,1.1
39.9747123718,-82.9982070923,229.675415039,2013-03-12 22:56:00,"iPhone4,1",6.1.3,1.1
39.9953193665,-83.0071563721,238.527694702,2013-03-13 01:10:24,"iPhone4,1",6.1.2,1.1
39.9953193665,-83.0071563721,238.527694702,2013-03-13 01:10:24,"iPhone4,1",6.1.3,1.1
39.9947052002,-83.0012817383,232,2013-03-13 01:21:04,"iPhone4,1",6.1.2,1.1
39.9947052002,-83.0012817383,232,2013-03-13 01:21:04,"iPhone4,1",6.1.3,1.1
39.9867553711,-83.0053939819,232.857055664,2013-03-13 01:25:20,"iPhone4,1",6.1.2,1.1
39.9867553711,-83.0053939819,232.857055664,2013-03-13 01:25:20,"iPhone4,1",6.1.3,1.1
39.9822540283,-83.0010681152,232.617645264,2013-03-13 01:31:44,"iPhone4,1",6.1.2,1.1
39.9822540283,-83.0010681152,232.617645264,2013-03-13 01:31:44,"iPhone4,1",6.1.3,1.1
39.9825553894,-83.0070800781,228.823120117,2013-03-13 13:07:12,"iPhone4,1",6.1.2,1.1
39.9825553894,-83.0070800781,228.823120117,2013-03-13 13:07:12,"iPhone4,1",6.1.3,1.1
39.97838974,-83.0038604736,231.603530884,2013-03-13 16:23:28,"iPhone4,1",6.1.2,1.1
39.97838974,-83.0038604736,231.603530884,2013-03-13 16:23:28,"iPhone4,1",6.1.3,1.1
39.9827957153,-83.0083465576,226.656219482,2013-03-13 16:44:48,"iPhone4,1",6.1.2,1.1
39.9827957153,-83.0083465576,226.656219482,2013-03-13 16:44:48,"iPhone4,1",6.1.3,1.1
39.9824066162,-83.0025024414,231.9243927,2013-03-13 21:13:36,"iPhone4,1",6.1.2,1.1
39.9824066162,-83.0025024414,231.9243927,2013-03-13 21:13:36,"iPhone4,1",6.1.3,1.1
39.9871902466,-83.0057296753,230.889770508,2013-03-13 21:20:00,"iPhone4,1",6.1.2,1.1
39.9871902466,-83.0057296753,230.889770508,2013-03-13 21:20:00,"iPhone4,1",6.1.3,1.1
39.9827156067,-83.0082855225,227.346420288,2013-03-13 21:24:16,"iPhone4,1",6.1.2,1.1
39.9827156067,-83.0082855225,227.346420288,2013-03-13 21:24:16,"iPhone4,1",6.1.3,1.1
39.9820404053,-83.0012741089,232.134140015,2013-03-13 21:34:56,"iPhone4,1",6.1.2,1.1
39.9820404053,-83.0012741089,232.134140015,2013-03-13 21:34:56,"iPhone4,1",6.1.3,1.1
39.9824371338,-83.0077209473,228.311355591,2013-03-14 13:28:32,"iPhone4,1",6.1.2,1.1
39.9824371338,-83.0077209473,228.311355591,2013-03-14 13:28:32,"iPhone4,1",6.1.3,1.1
39.9779815674,-83.0090179443,222,2013-03-14 16:29:52,"iPhone4,1",6.1.2,1.1
39.9779815674,-83.0090179443,222,2013-03-14 16:29:52,"iPhone4,1",6.1.3,1.1
39.9685096741,-83.008682251,222.066467285,2013-03-14 16:36:16,"iPhone4,1",6.1.2,1.1
39.9685096741,-83.008682251,222.066467285,2013-03-14 16:36:16,"iPhone4,1",6.1.3,1.1
39.9831695557,-83.0049667358,230.541778564,2013-03-14 17:31:44,"iPhone4,1",6.1.2,1.1
39.9831695557,-83.0049667358,230.541778564,2013-03-14 17:31:44,"iPhone4,1",6.1.3,1.1
39.9842796326,-83.0227508545,231.178726196,2013-03-14 17:42:24,"iPhone4,1",6.1.2,1.1
39.9842796326,-83.0227508545,231.178726196,2013-03-14 17:42:24,"iPhone4,1",6.1.3,1.1
39.9827957153,-83.0083465576,226.667297363,2013-03-14 17:46:40,"iPhone4,1",6.1.2,1.1
39.9827957153,-83.0083465576,226.667297363,2013-03-14 17:46:40,"iPhone4,1",6.1.3,1.1
39.9821586609,-83.0017547607,229.069107056,2013-03-14 21:20:00,"iPhone4,1",6.1.2,1.1
39.9821586609,-83.0017547607,229.069107056,2013-03-14 21:20:00,"iPhone4,1",6.1.3,1.1
39.9851760864,-83.0361480713,230.990737915,2013-03-15 03:31:12,"iPhone4,1",6.1.2,1.1
39.9851760864,-83.0361480713,230.990737915,2013-03-15 03:31:12,"iPhone4,1",6.1.3,1.1
39.9799156189,-83.0041427612,231.007507324,2013-03-15 03:39:44,"iPhone4,1",6.1.2,1.1
39.9799156189,-83.0041427612,231.007507324,2013-03-15 03:39:44,"iPhone4,1",6.1.3,1.1
39.9822502136,-82.9989013672,236.218017578,2013-03-15 15:42:56,"iPhone4,1",6.1.2,1.1
39.9822502136,-82.9989013672,236.218017578,2013-03-15 15:42:56,"iPhone4,1",6.1.3,1.1
39.9941253662,-83.0070037842,245.638641357,2013-03-15 15:49:20,"iPhone4,1",6.1.2,1.1
39.9941253662,-83.0070037842,245.638641357,2013-03-15 15:49:20,"iPhone4,1",6.1.3,1.1
39.9882926941,-83.0059814453,232,2013-03-15 15:55:44,"iPhone4,1",6.1.2,1.1
39.9882926941,-83.0059814453,232,2013-03-15 15:55:44,"iPhone4,1",6.1.3,1.1
39.9821472168,-83.0011138916,232.120651245,2013-03-15 16:04:16,"iPhone4,1",6.1.2,1.1
39.9821472168,-83.0011138916,232.120651245,2013-03-15 16:04:16,"iPhone4,1",6.1.3,1.1
39.9836540222,-83.0186767578,232.549560547,2013-03-15 20:16:00,"iPhone4,1",6.1.2,1.1
39.9836540222,-83.0186767578,232.549560547,2013-03-15 20:16:00,"iPhone4,1",6.1.3,1.1
40.0633811951,-83.0316696167,232.107589722,2013-03-15 20:24:32,"iPhone4,1",6.1.2,1.1
40.0633811951,-83.0316696167,232.107589722,2013-03-15 20:24:32,"iPhone4,1",6.1.3,1.1
40.061050415,-83.040435791,241.129959106,2013-03-15 20:39:28,"iPhone4,1",6.1.2,1.1
40.061050415,-83.040435791,241.129959106,2013-03-15 20:39:28,"iPhone4,1",6.1.3,1.1
40.0587234497,-83.0578918457,238.548278809,2013-03-15 20:54:24,"iPhone4,1",6.1.2,1.1
40.0587234497,-83.0578918457,238.548278809,2013-03-15 20:54:24,"iPhone4,1",6.1.3,1.1
40.0666999817,-83.0882644653,269.482330322,2013-03-15 21:05:04,"iPhone4,1",6.1.2,1.1
40.0666999817,-83.0882644653,269.482330322,2013-03-15 21:05:04,"iPhone4,1",6.1.3,1.1
40.0672035217,-83.0727767944,269.996704102,2013-03-15 21:20:00,"iPhone4,1",6.1.2,1.1
40.0672035217,-83.0727767944,269.996704102,2013-03-15 21:20:00,"iPhone4,1",6.1.3,1.1
39.9945907593,-83.0263595581,263.125244141,2013-03-15 21:30:40,"iPhone4,1",6.1.2,1.1
39.9945907593,-83.0263595581,263.125244141,2013-03-15 21:30:40,"iPhone4,1",6.1.3,1.1
39.9774436951,-83.0113296509,215.249511719,2013-03-15 21:37:04,"iPhone4,1",6.1.2,1.1
39.9774436951,-83.0113296509,215.249511719,2013-03-15 21:37:04,"iPhone4,1",6.1.3,1.1
39.9844741821,-83.0225448608,231.036209106,2013-03-15 21:49:52,"iPhone4,1",6.1.2,1.1
39.9844741821,-83.0225448608,231.036209106,2013-03-15 21:49:52,"iPhone4,1",6.1.3,1.1
39.9883079529,-83.026008606,228.348098755,2013-03-15 21:54:08,"iPhone4,1",6.1.2,1.1
39.9883079529,-83.026008606,228.348098755,2013-03-15 21:54:08,"iPhone4,1",6.1.3,1.1
39.9831085205,-83.0048446655,229.36315918,2013-03-15 22:02:40,"iPhone4,1",6.1.2,1.1
39.9831085205,-83.0048446655,229.36315918,2013-03-15 22:02:40,"iPhone4,1",6.1.3,1.1
39.9872703552,-83.0082015991,232.019012451,2013-03-15 23:38:40,"iPhone4,1",6.1.2,1.1
39.9872703552,-83.0082015991,232.019012451,2013-03-15 23:38:40,"iPhone4,1",6.1.3,1.1
40.004863739,-83.0262832642,231.64616394,2013-03-15 23:45:04,"iPhone4,1",6.1.2,1.1
40.004863739,-83.0262832642,231.64616394,2013-03-15 23:45:04,"iPhone4,1",6.1.3,1.1
40.0067405701,-83.0522460938,249.679855347,2013-03-15 23:51:28,"iPhone4,1",6.1.2,1.1
40.0067405701,-83.0522460938,249.679855347,2013-03-15 23:51:28,"iPhone4,1",6.1.3,1.1
39.9925727844,-83.0265731812,252.545013428,2013-03-16 00:25:36,"iPhone4,1",6.1.2,1.1
39.9925727844,-83.0265731812,252.545013428,2013-03-16 00:25:36,"iPhone4,1",6.1.3,1.1
39.9972343445,-83.0281677246,235.902938843,2013-03-16 01:04:00,"iPhone4,1",6.1.2,1.1
39.9972343445,-83.0281677246,235.902938843,2013-03-16 01:04:00,"iPhone4,1",6.1.3,1.1
39.9905052185,-83.0170211792,232,2013-03-16 02:25:04,"iPhone4,1",6.1.2,1.1
39.9905052185,-83.0170211792,232,2013-03-16 02:25:04,"iPhone4,1",6.1.3,1.1
39.9817199707,-83.0022506714,232,2013-03-16 02:31:28,"iPhone4,1",6.1.2,1.1
39.9817199707,-83.0022506714,232,2013-03-16 02:31:28,"iPhone4,1",6.1.3,1.1
39.9821014404,-83.0012512207,239,2013-03-16 06:58:08,"iPhone4,1",6.1.2,1.1
39.9821929932,-83.0011672974,262,2013-03-16 06:58:08,"iPhone4,1",6.1.2,1.1
39.9821014404,-83.0012512207,239,2013-03-16 06:58:08,"iPhone4,1",6.1.3,1.1
39.9821090698,-83.0012664795,239,2013-03-16 06:58:08,"iPhone4,1",6.1.3,1.1
39.9821929932,-83.0011672974,262,2013-03-16 06:58:08,"iPhone4,1",6.1.3,1.1
39.9868812561,-83.0054702759,232.240783691,2013-03-16 18:03:44,"iPhone4,1",6.1.2,1.1
39.9868812561,-83.0054702759,232.240783691,2013-03-16 18:03:44,"iPhone4,1",6.1.3,1.1
39.9883155823,-83.0323944092,232,2013-03-16 18:12:16,"iPhone4,1",6.1.2,1.1
39.9883155823,-83.0323944092,232,2013-03-16 18:12:16,"iPhone4,1",6.1.3,1.1
39.983757019,-83.0048522949,225.458404541,2013-03-16 18:18:40,"iPhone4,1",6.1.2,1.1
39.983757019,-83.0048522949,225.458404541,2013-03-16 18:18:40,"iPhone4,1",6.1.3,1.1
39.9822235107,-82.9990615845,238.956924438,2013-03-16 18:44:16,"iPhone4,1",6.1.2,1.1
39.9822235107,-82.9990615845,238.956924438,2013-03-16 18:44:16,"iPhone4,1",6.1.3,1.1
39.9998474121,-82.9986724854,240.869018555,2013-03-16 19:14:08,"iPhone4,1",6.1.2,1.1
39.9998474121,-82.9986724854,240.869018555,2013-03-16 19:14:08,"iPhone4,1",6.1.3,1.1
40.0087966919,-82.9919662476,252.051101685,2013-03-16 21:17:52,"iPhone4,1",6.1.2,1.1
40.0087966919,-82.9919662476,252.051101685,2013-03-16 21:17:52,"iPhone4,1",6.1.3,1.1
40.0026779175,-82.9918212891,248.347579956,2013-03-16 23:47:12,"iPhone4,1",6.1.2,1.1
40.0026779175,-82.9918212891,248.347579956,2013-03-16 23:47:12,"iPhone4,1",6.1.3,1.1
40.0010452271,-82.9986877441,244.05090332,2013-03-16 23:53:36,"iPhone4,1",6.1.2,1.1
40.0010452271,-82.9986877441,244.05090332,2013-03-16 23:53:36,"iPhone4,1",6.1.3,1.1
39.9946289062,-83.0057678223,242.649337769,2013-03-17 00:02:08,"iPhone4,1",6.1.2,1.1
39.9946289062,-83.0057678223,242.649337769,2013-03-17 00:02:08,"iPhone4,1",6.1.3,1.1
39.9874153137,-83.0196075439,241.649398804,2013-03-17 01:40:16,"iPhone4,1",6.1.2,1.1
39.9874153137,-83.0196075439,241.649398804,2013-03-17 01:40:16,"iPhone4,1",6.1.3,1.1
39.9808959961,-83.0045089722,231.18182373,2013-03-17 01:55:12,"iPhone4,1",6.1.2,1.1
39.9808959961,-83.0045089722,231.18182373,2013-03-17 01:55:12,"iPhone4,1",6.1.3,1.1
39.9829559326,-82.9987030029,237.048248291,2013-03-17 02:57:04,"iPhone4,1",6.1.2,1.1
39.9829559326,-82.9987030029,237.048248291,2013-03-17 02:57:04,"iPhone4,1",6.1.3,1.1
39.9807815552,-83.0039520264,230.4634552,2013-03-17 22:13:20,"iPhone4,1",6.1.2,1.1
39.9807815552,-83.0039520264,230.4634552,2013-03-17 22:13:20,"iPhone4,1",6.1.3,1.1
39.9895477295,-83.005607605,230.948196411,2013-03-18 00:23:28,"iPhone4,1",6.1.2,1.1
39.9895477295,-83.005607605,230.948196411,2013-03-18 00:23:28,"iPhone4,1",6.1.3,1.1
39.9821281433,-83.0012741089,232.296951294,2013-03-18 00:32:00,"iPhone4,1",6.1.2,1.1
39.9821281433,-83.0012741089,232.296951294,2013-03-18 00:32:00,"iPhone4,1",6.1.3,1.1
39.9827613831,-83.0082931519,227.597091675,2013-03-18 13:49:52,"iPhone4,1",6.1.2,1.1
39.9827613831,-83.0082931519,227.597091675,2013-03-18 13:49:52,"iPhone4,1",6.1.3,1.1
39.9808731079,-83.0023880005,230.572982788,2013-03-18 23:13:04,"iPhone4,1",6.1.2,1.1
39.9808731079,-83.0023880005,230.572982788,2013-03-18 23:13:04,"iPhone4,1",6.1.3,1.1
39.9826469421,-83.0032424927,228.000030518,2013-03-19 02:59:12,"iPhone4,1",6.1.2,1.1
39.9826469421,-83.0032424927,228.000030518,2013-03-19 02:59:12,"iPhone4,1",6.1.3,1.1
