5/5/2013,17:51:4,4
5/5/2013,17:51:4,4
5/5/2013,17:51:5,4
5/5/2013,17:51:5,4
5/5/2013,17:51:5,4
5/5/2013,17:51:6,4
5/5/2013,17:51:6,4
5/5/2013,17:51:6,4
